index,date,open,high,low,close,volume
194,"2022/05/22, 08:57:00",29426.59,29426.59,29426.58,29426.58,3.490699999999999
195,"2022/05/22, 08:58:00",29426.58,29428.79,29426.58,29428.78,9.603489999999994
196,"2022/05/22, 08:59:00",29428.78,29441.52,29428.78,29441.52,9.98144999999998
197,"2022/05/22, 09:00:00",29441.52,29441.52,29421.08,29425.34,19.456680000000027
198,"2022/05/22, 09:01:00",29425.35,29425.35,29422.55,29422.55,2.9831399999999983
199,"2022/05/22, 09:02:00",29422.55,29437.13,29422.55,29437.12,2.26229
200,"2022/05/22, 09:03:00",29437.13,29449.49,29437.12,29444.98,16.064200000000003
201,"2022/05/22, 09:04:00",29444.98,29444.99,29430.35,29434.26,9.612919999999997
202,"2022/05/22, 09:05:00",29434.26,29437.77,29434.25,29437.76,2.0047900000000003
203,"2022/05/22, 09:06:00",29437.77,29442.57,29425.55,29425.55,5.485179999999999
204,"2022/05/22, 09:07:00",29426.5,29426.5,29415.82,29415.82,3.1217399999999986
205,"2022/05/22, 09:08:00",29415.82,29415.83,29411.44,29411.45,3.7129599999999994
206,"2022/05/22, 09:09:00",29411.44,29414.24,29411.44,29414.24,3.8024599999999977
207,"2022/05/22, 09:10:00",29414.24,29414.24,29407.84,29407.84,11.14849
208,"2022/05/22, 09:11:00",29407.85,29407.85,29403.32,29403.7,10.252140000000006
209,"2022/05/22, 09:12:00",29403.71,29403.71,29402.91,29402.92,5.342310000000001
210,"2022/05/22, 09:13:00",29402.91,29404.39,29400.01,29400.01,10.821079999999997
211,"2022/05/22, 09:14:00",29400.02,29406.22,29400.0,29406.21,8.002489999999995
212,"2022/05/22, 09:15:00",29406.22,29406.22,29401.5,29401.63,8.18181
213,"2022/05/22, 09:16:00",29401.63,29401.63,29382.36,29386.17,13.02704999999999
214,"2022/05/22, 09:17:00",29386.16,29386.17,29374.61,29374.61,11.493679999999992
215,"2022/05/22, 09:18:00",29374.62,29381.31,29370.0,29381.31,14.730340000000004
216,"2022/05/22, 09:19:00",29381.31,29383.76,29345.39,29348.36,47.40119000000009
217,"2022/05/22, 09:20:00",29348.36,29354.82,29348.36,29348.37,15.902560000000008
218,"2022/05/22, 09:21:00",29348.36,29348.37,29331.26,29336.34,26.218679999999967
219,"2022/05/22, 09:22:00",29336.34,29345.4,29336.34,29338.56,10.456429999999985
220,"2022/05/22, 09:23:00",29338.56,29347.79,29338.55,29342.53,9.823179999999997
221,"2022/05/22, 09:24:00",29342.52,29357.94,29342.52,29357.93,7.655229999999991
222,"2022/05/22, 09:25:00",29357.94,29372.78,29357.93,29369.66,15.299739999999995
223,"2022/05/22, 09:26:00",29369.66,29378.43,29369.65,29376.13,14.864749999999985
224,"2022/05/22, 09:27:00",29376.13,29376.13,29370.55,29370.56,7.575079999999998
225,"2022/05/22, 09:28:00",29370.56,29379.82,29342.1,29379.82,35.17236999999994
226,"2022/05/22, 09:29:00",29379.82,29379.82,29363.5,29363.5,11.829809999999991
227,"2022/05/22, 09:30:00",29363.5,29363.51,29344.0,29363.49,16.503819999999983
228,"2022/05/22, 09:31:00",29363.5,29363.5,29337.6,29349.99,34.63246000000004
229,"2022/05/22, 09:32:00",29350.0,29358.66,29349.99,29357.25,7.672629999999999
230,"2022/05/22, 09:33:00",29357.26,29358.08,29352.19,29355.13,5.590789999999999
231,"2022/05/22, 09:34:00",29355.14,29355.14,29353.33,29353.37,2.5512400000000013
232,"2022/05/22, 09:35:00",29353.37,29358.08,29353.37,29358.07,4.01162
233,"2022/05/22, 09:36:00",29358.07,29358.09,29353.37,29353.38,5.109660000000001
234,"2022/05/22, 09:37:00",29353.38,29353.38,29342.71,29342.71,12.690299999999993
235,"2022/05/22, 09:38:00",29342.72,29347.29,29340.0,29340.01,6.952259999999997
236,"2022/05/22, 09:39:00",29340.0,29340.01,29340.0,29340.01,1.5535099999999997
237,"2022/05/22, 09:40:00",29340.0,29343.38,29340.0,29343.38,3.9778099999999985
238,"2022/05/22, 09:41:00",29343.37,29359.06,29343.37,29353.82,11.678559999999989
239,"2022/05/22, 09:42:00",29353.83,29353.83,29351.03,29351.75,2.70489
240,"2022/05/22, 09:43:00",29351.75,29359.92,29351.75,29359.92,4.269079999999997
241,"2022/05/22, 09:44:00",29359.92,29359.92,29352.96,29353.64,7.396360000000002
242,"2022/05/22, 09:45:00",29353.64,29353.64,29353.63,29353.63,1.6394400000000007
243,"2022/05/22, 09:46:00",29353.64,29356.43,29353.54,29353.54,4.946539999999996
244,"2022/05/22, 09:47:00",29353.54,29353.55,29329.27,29329.99,15.029209999999981
245,"2022/05/22, 09:48:00",29330.0,29330.0,29255.11,29272.68,129.10117999999932
246,"2022/05/22, 09:49:00",29272.68,29297.79,29272.68,29284.68,14.64464
247,"2022/05/22, 09:50:00",29284.67,29304.84,29284.67,29290.21,22.287670000000027
248,"2022/05/22, 09:51:00",29290.21,29299.97,29290.2,29294.12,6.47626
249,"2022/05/22, 09:52:00",29294.12,29340.0,29294.11,29340.0,13.631879999999992
250,"2022/05/22, 09:53:00",29340.0,29340.0,29320.02,29320.02,8.388329999999996
251,"2022/05/22, 09:54:00",29320.02,29320.03,29310.0,29310.01,12.127100000000004
252,"2022/05/22, 09:55:00",29310.01,29335.35,29310.0,29335.34,15.601350000000009
253,"2022/05/22, 09:56:00",29335.35,29335.45,29318.62,29318.63,30.293509999999998
254,"2022/05/22, 09:57:00",29318.62,29330.3,29318.62,29330.29,15.665680000000002
255,"2022/05/22, 09:58:00",29330.29,29332.1,29310.56,29310.56,9.150030000000003
256,"2022/05/22, 09:59:00",29310.57,29322.17,29310.56,29321.79,10.336939999999997
257,"2022/05/22, 10:00:00",29321.79,29321.79,29304.19,29304.2,7.27708999999999
258,"2022/05/22, 10:01:00",29304.2,29306.56,29290.8,29306.56,9.968060000000008
259,"2022/05/22, 10:02:00",29306.56,29311.17,29306.55,29310.09,4.943359999999993
260,"2022/05/22, 10:03:00",29310.09,29326.79,29310.08,29326.79,7.197950000000005
261,"2022/05/22, 10:04:00",29326.79,29339.99,29326.78,29339.98,7.703970000000002
262,"2022/05/22, 10:05:00",29339.98,29348.58,29320.01,29320.02,13.40899
263,"2022/05/22, 10:06:00",29320.02,29333.51,29320.01,29333.51,9.482340000000006
264,"2022/05/22, 10:07:00",29333.51,29335.67,29321.81,29321.81,6.4529399999999955
265,"2022/05/22, 10:08:00",29321.81,29321.82,29314.18,29314.98,3.2226199999999996
266,"2022/05/22, 10:09:00",29314.99,29315.02,29314.98,29315.0,3.856560000000002
267,"2022/05/22, 10:10:00",29315.0,29324.46,29315.0,29324.43,14.914899999999992
268,"2022/05/22, 10:11:00",29324.44,29324.44,29324.43,29324.44,1.4835700000000007
269,"2022/05/22, 10:12:00",29324.43,29324.44,29320.28,29324.44,4.600889999999999
270,"2022/05/22, 10:13:00",29324.44,29327.56,29324.43,29325.07,7.01169
271,"2022/05/22, 10:14:00",29325.07,29325.08,29321.27,29321.27,4.678630000000003
272,"2022/05/22, 10:15:00",29321.27,29333.89,29319.08,29333.88,9.312360000000005
273,"2022/05/22, 10:16:00",29333.89,29342.94,29333.88,29342.93,13.378609999999991
274,"2022/05/22, 10:17:00",29342.93,29342.94,29340.13,29342.93,7.646269999999999
275,"2022/05/22, 10:18:00",29342.93,29342.94,29342.93,29342.93,2.799319999999998
276,"2022/05/22, 10:19:00",29342.94,29342.94,29342.93,29342.93,3.4755499999999993
277,"2022/05/22, 10:20:00",29342.94,29342.94,29342.93,29342.93,2.1427700000000023
278,"2022/05/22, 10:21:00",29342.93,29344.31,29342.93,29344.31,3.30675
279,"2022/05/22, 10:22:00",29344.31,29344.33,29340.78,29340.79,3.3226300000000037
280,"2022/05/22, 10:23:00",29340.79,29340.79,29328.98,29333.34,11.05869
281,"2022/05/22, 10:24:00",29333.34,29333.34,29281.07,29281.07,27.238990000000005
282,"2022/05/22, 10:25:00",29281.08,29293.0,29277.85,29288.37,20.77054999999999
283,"2022/05/22, 10:26:00",29288.36,29310.31,29288.36,29302.63,22.447100000000034
284,"2022/05/22, 10:27:00",29302.64,29307.19,29290.0,29290.0,9.866870000000015
285,"2022/05/22, 10:28:00",29290.0,29298.07,29290.0,29292.21,4.6768699999999965
286,"2022/05/22, 10:29:00",29292.21,29292.21,29282.98,29286.1,7.758650000000006
287,"2022/05/22, 10:30:00",29286.09,29298.56,29286.09,29298.55,13.354859999999993
288,"2022/05/22, 10:31:00",29298.56,29298.56,29292.21,29292.22,7.07767
289,"2022/05/22, 10:32:00",29292.22,29299.91,29290.43,29299.91,5.70078
290,"2022/05/22, 10:33:00",29299.91,29306.73,29299.9,29303.9,6.6206900000000015
291,"2022/05/22, 10:34:00",29303.9,29320.75,29297.94,29320.75,22.43103000000002
292,"2022/05/22, 10:35:00",29320.74,29323.1,29317.15,29321.08,13.657639999999985
293,"2022/05/22, 10:36:00",29321.09,29337.02,29321.08,29333.29,4.95928
294,"2022/05/22, 10:37:00",29333.29,29333.3,29333.29,29333.29,5.981499999999995
295,"2022/05/22, 10:38:00",29333.29,29333.3,29330.61,29330.61,1.790599999999999
296,"2022/05/22, 10:39:00",29330.61,29342.93,29330.61,29342.92,9.838069999999998
297,"2022/05/22, 10:40:00",29342.92,29342.93,29337.36,29337.37,8.45403000000001
298,"2022/05/22, 10:41:00",29337.36,29340.57,29337.36,29338.77,11.554330000000002
299,"2022/05/22, 10:42:00",29338.76,29351.82,29338.76,29351.82,15.093280000000005
